event_id,site_id,anomaly_date,classification,confidence,tool_calls_count,total_tokens,summary
EVT-00180,NWSS_wi_231_Treatment plant_raw wastewater,2024-07-18,uncertain,0.55,6,12881,"[uncertain] NWSS_wi_231_Treatment plant_raw wastewater @ 2024-07-18 (confidence=0.55, factors=Heavy rainfall + CSO/high-flow risk around anomaly, Sustained/large upward wastewater shift rather than a single isolated point, Clinical hospitalization corroboration unavailable, Variant data shows no clear rapid growth signal at the anomaly date, No nearby NWSS corroboration sites)"
EVT-00181,NWSS_wi_231_Treatment plant_raw wastewater,2024-09-19,sampling,1.0,0,0,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2024-09-19 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00182,NWSS_wi_231_Treatment plant_raw wastewater,2024-10-01,uncertain,0.55,6,11770,"[uncertain] NWSS_wi_231_Treatment plant_raw wastewater @ 2024-10-01 (confidence=0.55, factors=Signal pattern (isolated 1-day anomaly + inconsistent rebound), Environmental dilution via precipitation, Hydrology / discharge effects, Clinical corroboration (hospitalizations), Regional corroboration (nearby sites), Variant dynamics)"
EVT-00183,NWSS_wi_231_Treatment plant_raw wastewater,2024-10-31,environmental,1.0,0,0,"[environmental] NWSS_wi_231_Treatment plant_raw wastewater @ 2024-10-31 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00184,NWSS_wi_231_Treatment plant_raw wastewater,2024-12-04,uncertain,0.46,6,12142,"[uncertain] NWSS_wi_231_Treatment plant_raw wastewater @ 2024-12-04 (confidence=0.46, factors=CSO/high-flow hydrology risk (environmental dilution/erratic loading), Precipitation/daily rain evidence (not supportive of rainfall dilution), Clinical hospitalization corroboration (missing/empty data), Spatial corroboration (nearby sites), Variant context (no replacement shift))"
EVT-00185,NWSS_wi_231_Treatment plant_raw wastewater,2025-01-13,sampling,1.0,0,0,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2025-01-13 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00186,NWSS_wi_231_Treatment plant_raw wastewater,2025-01-28,sampling,1.0,0,0,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2025-01-28 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00187,NWSS_wi_231_Treatment plant_raw wastewater,2025-04-21,uncertain,0.52,6,11827,"[uncertain] NWSS_wi_231_Treatment plant_raw wastewater @ 2025-04-21 (confidence=0.52, factors=Environmental dilution / storm-related disturbance, Hydrology / flow state, Clinical corroboration unavailable (state hospitalization data missing), Variant dynamics, Spatial corroboration (nearby sites))"
EVT-00188,NWSS_wi_231_Treatment plant_raw wastewater,2025-05-03,environmental,1.0,0,0,"[environmental] NWSS_wi_231_Treatment plant_raw wastewater @ 2025-05-03 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00189,NWSS_wi_231_Treatment plant_raw wastewater,2025-05-15,sampling,1.0,0,0,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2025-05-15 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00190,NWSS_wi_231_Treatment plant_raw wastewater,2025-06-23,sampling,1.0,0,0,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2025-06-23 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00191,NWSS_wi_231_Treatment plant_raw wastewater,2025-07-17,environmental,1.0,0,0,"[environmental] NWSS_wi_231_Treatment plant_raw wastewater @ 2025-07-17 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00192,NWSS_wi_231_Treatment plant_raw wastewater,2025-07-29,sampling,1.0,0,0,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2025-07-29 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00193,NWSS_wy_2628_Treatment plant_raw wastewater,2023-09-13,epidemic,0.66,6,10345,"[epidemic] NWSS_wy_2628_Treatment plant_raw wastewater @ 2023-09-13 (confidence=0.66, factors=Wastewater signal trajectory (pre/post anomaly), Clinical corroboration (hospitalization trend), Environmental confounding (precipitation/temperature proxy), Sampling/lab error likelihood)"
EVT-00194,NWSS_wy_2628_Treatment plant_raw wastewater,2024-01-02,sampling,0.82,6,11192,"[sampling] NWSS_wy_2628_Treatment plant_raw wastewater @ 2024-01-02 (confidence=0.82, factors=Isolated one-day spike/dip with rapid return, No supporting environmental disturbance (precipitation data shows 0mm and no significant weather events in window), No nearby site corroboration, Clinical signal does not clearly confirm a wastewater-driven epidemic increase in the 14-day post-window)"
EVT-00195,NWSS_wy_2628_Treatment plant_raw wastewater,2024-03-06,epidemic,0.78,6,10140,"[epidemic] NWSS_wy_2628_Treatment plant_raw wastewater @ 2024-03-06 (confidence=0.78, factors=isolated 1-day extreme drop/spike-like behavior in wastewater, no corroboration from clinical hospitalization trend after the anomaly window, lack of meteorological signal supporting an environmental dilution mechanism, no nearby-site corroboration)"
EVT-00196,NWSS_wy_2628_Treatment plant_raw wastewater,2024-03-12,uncertain,0.45,6,10263,"[uncertain] NWSS_wy_2628_Treatment plant_raw wastewater @ 2024-03-12 (confidence=0.45, factors=Wastewater signal pattern (single-day drop), Weather/environmental confounding not supported by data, Hydrology/flow disturbance evidence unavailable, Clinical (hospitalization) corroboration absent, No regional wastewater corroboration, Variant dynamics unlikely to explain a one-day dip)"
EVT-00197,NWSS_wy_2628_Treatment plant_raw wastewater,2025-03-26,uncertain,0.42,6,10112,"[uncertain] NWSS_wy_2628_Treatment plant_raw wastewater @ 2025-03-26 (confidence=0.42, factors=Magnitude/shape of wastewater anomaly, Environmental confounding (precipitation/weather unavailable), Clinical corroboration (hospitalization unavailable), Variant dynamics)"
EVT-00198,NWSS_wy_2628_Treatment plant_raw wastewater,2025-06-11,uncertain,0.45,6,10162,"[uncertain] NWSS_wy_2628_Treatment plant_raw wastewater @ 2025-06-11 (confidence=0.45, factors=single-day isolated wastewater spike, no detected precipitation/environmental trigger in the investigation window, absence of corroborating external data (clinical and regional signals unavailable), variant changes do not strongly support a new infection-wave explanation)"
EVT-00199,NWSS_wy_2628_Treatment plant_raw wastewater,2025-07-30,sampling,1.0,0,0,"[sampling] NWSS_wy_2628_Treatment plant_raw wastewater @ 2025-07-30 (confidence=1.00, factors=silver_label_passthrough)"
